SL.no.,Key,Key_Pair,Flight_UD_s,Flight_DD_s,Dwell_Time_s,Is_Overlap,Session_WPM
1929,a,<space>_a,0.1536128520965576,0.2220649719238281,0.0670852661132812,0,82.74
1930,a,a_a,0.0753140449523925,0.1423993110656738,0.0891156196594238,0,82.74
1931,a,a_a,0.0824332237243652,0.171548843383789,0.0728178024291992,0,82.74
1932,<space>,a_<space>,0.0569963455200195,0.1298141479492187,0.0766282081604003,0,82.74
1933,h,START,0.0,0.0,0.0615074634552001,1,98.28
1934,e,h_e,0.0,0.0572023391723632,0.1030113697052002,1,98.28
1935,y,e_y,0.0010101795196533,0.1040215492248535,0.095773696899414,0,98.28
1936,<space>,y_<space>,0.086885929107666,0.0858757495880127,0.0886168479919433,1,98.28
1937,i,<space>_i,0.0599775314331054,0.1485943794250488,0.0842237472534179,0,98.28
1938,m,i_m,0.1036298274993896,0.1878535747528076,0.1160309314727783,0,98.28
1939,<space>,m_<space>,0.1679298877716064,0.0643000602722168,0.0899019241333007,1,98.28
1940,a,<space>_a,0.0276319980621337,0.0793628692626953,0.0697362422943115,0,98.28
1941,<space>,a_<space>,0.0269732475280761,0.0967094898223877,0.0678164958953857,0,98.28
1942,n,<space>_n,0.0739939212799072,0.1418104171752929,0.0742552280426025,0,98.28
1943,i,n_i,0.0838649272918701,0.1581201553344726,0.1044192314147949,0,98.28
1944,c,i_c,0.1384737491607666,0.0546088218688964,0.0714244842529296,1,98.28
1945,<space>,e_<space>,0.1176767349243164,0.0140819549560546,0.0610086917877197,1,98.28
1946,e,c_e,0.1035947799682617,0.1750192642211914,0.0775480270385742,0,98.28
1947,p,<space>_p,0.0626158714294433,0.1260819435119629,0.0896985530853271,0,98.28
1948,e,p_e,0.1297774314880371,0.0671615600585937,0.039057970046997,1,98.28
1949,r,e_r,0.1075146198272705,0.1465725898742675,0.0105500221252441,0,98.28
1950,s,r_s,0.0993390083312988,0.1098890304565429,0.0784251689910888,0,98.28
1951,o,s_o,0.1295320987701416,0.0301930904388427,0.0561583042144775,1,98.28
1952,n,o_n,0.1001713275909423,0.1563296318054199,0.1017072200775146,0,98.28
1953,a,<space>_a,0.1938860416412353,0.0258805751800537,0.0736491680145263,1,98.28
1954,<space>,n_<space>,0.1680054664611816,0.0678341388702392,0.1025326251983642,1,98.28
1955,n,a_n,0.0480611324310302,0.1247131824493408,0.0891001224517822,0,98.28
1956,d,n_d,0.1249489784240722,0.0768878459930419,0.0686972141265869,1,98.28
1957,<space>,d_<space>,0.0481011867523193,0.0603134632110595,0.0748515129089355,0,98.28
1958,i,<space>_i,0.0140712261199951,0.0889227390289306,0.1071646213531494,0,98.28
1959,<space>,i_<space>,0.1097083091735839,0.0956370830535888,0.0376691818237304,1,98.28
1960,l,<space>_l,0.0776584148406982,0.1153275966644287,0.0664999485015869,0,98.28
1961,v,o_v,0.0959694385528564,0.0203044414520263,0.0700204372406005,1,98.28
1962,o,l_o,0.07566499710083,0.142164945602417,0.1068317890167236,0,98.28
1963,e,v_e,0.0977170467376709,0.1842443943023681,0.0692272186279296,0,98.28
1964,<space>,e_<space>,0.1515288352966308,0.0538117885589599,0.0798432826995849,1,98.28
1965,t,<space>_t,0.0515613555908203,0.1314046382904052,0.0722124576568603,0,98.28
1966,o,t_o,0.0864930152893066,0.0349316596984863,0.1010112762451171,1,98.28
1967,<space>,o_<space>,0.0203826427459716,0.0576634407043457,0.1108548641204834,0,98.28
1968,w,<space>_w,0.1051797866821289,0.2160346508026123,0.0853538513183593,0,98.28
1969,i,w_i,0.0101659297943115,0.0955197811126709,0.0635383129119873,0,98.28
1970,n,i_n,0.0906915664672851,0.1542298793792724,0.1177129745483398,0,98.28
1971,<space>,n_<space>,0.1627616882324218,0.0720701217651367,0.0978674888610839,1,98.28
1972,s,<space>_s,0.1302025318145752,0.2280700206756591,0.0601165294647216,0,98.28
1973,<backspace>,s_<backspace>,0.3855378627777099,0.4456543922424316,0.0986788272857666,0,98.28
1974,t,<backspace>_t,0.4822309017181396,0.0966930389404296,0.1019229888916015,1,98.28
1975,h,t_h,0.0939388275146484,0.0959246158599853,0.0734915733337402,0,98.28
1976,i,h_i,0.0962135791778564,0.1697051525115966,0.0823121070861816,0,98.28
1977,n,i_n,0.0872023105621337,0.1695144176483154,0.0868246555328369,0,98.28
1978,g,n_g,0.005472183227539,0.0922968387603759,0.0643019676208496,0,98.28
1979,s,START_s,0.0,0.0,0.077,0,13.64
1980,1,START_1,0.0,0.0,0.112,0,14.81
1981,1,START_1,0.0,0.0,0.087,0,15.71
1982,1,START_1,0.0,0.0,0.073,0,9.18
1983,2,START_2,0.0,0.0,0.107,0,15.19
1984,3,START_3,0.0,0.0,0.157,0,14.37
1985,4,START_4,0.0,0.0,0.152,0,11.08
1986,7,START_7,0.0,0.0,0.102,0,14.1
1987,2,START_2,0.0,0.0,0.155,0,14.94
1988,1,START_1,0.0,0.0,0.157,0,23.28
1989,2,1_2,0.001,0.158,0.099,1,23.28
1990,b,START_b,0.0,0.0,0.111,0,13.54
1991,e,b_e,0.034,0.145,0.113,1,13.54
1992,t,START_t,0.0,0.0,0.092,0,13.95
1993,h,t_h,0.002,0.094,0.078,1,13.95
1994,s,START_s,0.0,0.0,0.119,0,12.45
1995,e,s_e,0.093,0.212,0.053,1,12.45
1996,p,START_p,0.0,0.0,0.104,0,9.35
1997,r,p_r,0.104,0.208,0.075,1,9.35
1998,e,START_e,0.0,0.0,0.084,0,13.11
1999,v,e_v,0.185,0.269,0.087,1,13.11
2000,t,START_t,0.0,0.0,0.09,0,15.72
2001,y,t_y,0.08,0.17,0.056,1,15.72
2002,c,START_c,0.0,0.0,0.092,0,10.74
2003,o,c_o,0.441,0.533,0.051,1,10.74
2004,s,START_s,0.0,0.0,0.087,0,15.34
2005,u,s_u,0.267,0.354,0.084,1,15.34
2006,i,START_i,0.0,0.0,0.154,0,9.62
2007,s,i_s,0.119,0.273,0.083,1,9.62
2008,Backspace,s_Backspace,0.531,0.614,0.107,1,9.62
2009,d,Backspace_d,0.025,0.132,0.098,1,9.62
2010,b,START_b,0.0,0.0,0.0,0,0.85
2011,i,START_i,0.0,0.091,0.08,0,0.85
2012,o,i_o,0.432,0.512,0.1,1,0.85
2013,j,START,0.0,0.0,0.027673959732055664,1,13.13
2014,y,j_y,0.1848926544189453,0.21256661415100098,0.07210111618041992,0,13.13
2015,o,y_o,0.43608617782592773,0.5081872940063477,0.06952929496765137,0,13.13
2016,t,o_t,0.27089953422546387,0.34042882919311523,0.06350827217102051,0,13.13
2017,h,t_h,0.20955228805541992,0.27306056022644043,0.06291747093200684,0,13.13
2018,i,h_i,0.2161242961883545,0.27904176712036133,0.05184817314147949,0,13.13
2019,<space>,i_<space>,1.306140422821045,1.3579885959625244,0.061335086822509766,0,13.13
2020,p,<space>_p,0.3099958896636963,0.37133097648620605,0.0655059814453125,0,13.13
2021,r,p_r,0.44298553466796875,0.5084915161132812,0.04965043067932129,0,13.13
2022,i,r_i,0.4303312301635742,0.4799816608428955,0.07482147216796875,0,13.13
2023,y,i_y,0.31278419494628906,0.3876056671142578,0.06591534614562988,0,13.13
2024,a,y_a,0.20926666259765625,0.27518200874328613,0.04439902305603027,0,13.13
2025,<backspace>,a_<backspace>,1.2337992191314697,1.2781982421875,0.8419816493988037,0,13.13
2026,h,<backspace>_h,2.2262625694274902,3.068244218826294,0.0957484245300293,0,13.13
2027,e,h_e,0.1840980052947998,0.2798464298248291,0.05381369590759277,0,13.13
2028,l,e_l,0.40230226516723633,0.4561159610748291,0.0661931037902832,0,13.13
2029,l,l_l,0.06228971481323242,0.12848281860351562,0.07990169525146484,0,13.13
2030,o,l_o,0.08152914047241211,0.16143083572387695,0.06802988052368164,0,13.13
2031,<space>,o_<space>,0.08646106719970703,0.15449094772338867,0.08772730827331543,0,13.13
2032,w,<space>_w,0.23389339447021484,0.3216207027435303,0.0578608512878418,0,13.13
2033,o,w_o,0.36908435821533203,0.42694520950317383,0.06585216522216797,0,13.13
2034,r,o_r,0.21784496307373047,0.28369712829589844,0.05746030807495117,0,13.13
2035,l,r_l,0.26180458068847656,0.31926488876342773,0.07624220848083496,0,13.13
2036,d,l_d,0.29370784759521484,0.3699500560760498,0.062044620513916016,0,13.13
2037,<space>,d_<space>,1.141796588897705,1.203841209411621,0.06609129905700684,0,13.13
2038,n,<space>_n,0.848372220993042,0.9144635200500488,0.07603669166564941,0,13.13
2039,i,n_i,0.13788056373596191,0.21391725540161133,0.05028676986694336,0,13.13
2040,c,i_c,0.3875694274902344,0.43785619735717773,0.07418513298034668,0,13.13
2041,e,c_e,0.1415717601776123,0.21575689315795898,0.06842708587646484,0,13.13
2042,<space>,e_<space>,0.10544657707214355,0.1738736629486084,0.09444332122802734,0,13.13
2043,h,<space>_h,0.3408396244049072,0.43528294563293457,0.07746124267578125,0,13.13
2044,a,h_a,0.17763566970825195,0.2550969123840332,0.05270552635192871,0,13.13
2045,c,a_c,0.3934624195098877,0.4461679458618164,0.06183624267578125,0,13.13
2046,k,c_k,0.30000925064086914,0.3618454933166504,0.06249833106994629,0,13.13
2047,t,START,0.0,0.0,0.003999233245849609,1,27.1
2048,y,t_y,0.09046530723571777,0.09446454048156738,0.06371521949768066,0,27.1
2049,p,y_p,0.26182126998901367,0.32553648948669434,0.08576750755310059,0,27.1
2050,e,p_e,0.26061105728149414,0.3463785648345947,0.07287168502807617,0,27.1
2051,<space>,e_<space>,0.13828253746032715,0.21115422248840332,0.08020782470703125,0,27.1
2052,a,<space>_a,0.2481691837310791,0.32837700843811035,0.09951066970825195,0,27.1
2053,<space>,a_<space>,0.1482987403869629,0.24780941009521484,0.07041096687316895,0,27.1
2054,r,<space>_r,0.13797450065612793,0.20838546752929688,0.08520746231079102,0,27.1
2055,a,r_a,0.11457133293151855,0.19977879524230957,0.04411458969116211,0,27.1
2056,n,a_n,0.6019866466522217,0.6461012363433838,0.06621980667114258,0,27.1
2057,d,n_d,0.5537967681884766,0.6200165748596191,0.07440066337585449,0,27.1
2058,o,d_o,0.2978096008300781,0.3722102642059326,0.07145571708679199,0,27.1
2059,m,o_m,0.14723491668701172,0.2186906337738037,0.07072997093200684,0,27.1
2060,<space>,m_<space>,0.13586091995239258,0.20659089088439941,0.07844352722167969,0,27.1
2061,s,<space>_s,0.3720536231994629,0.4504971504211426,0.06828808784484863,0,27.1
2062,e,s_e,0.11406397819519043,0.18235206604003906,0.05763506889343262,0,27.1
2063,n,e_n,0.38801121711730957,0.4456462860107422,0.06262373924255371,0,27.1
2064,t,n_t,0.19942259788513184,0.26204633712768555,0.06184720993041992,0,27.1
2065,e,t_e,0.13401293754577637,0.1958601474761963,0.05511951446533203,0,27.1
2066,n,e_n,0.3923990726470947,0.44751858711242676,0.06076788902282715,0,27.1
2067,c,n_c,0.24605441093444824,0.3068222999572754,0.06785082817077637,0,27.1
2068,e,c_e,0.1424696445465088,0.21032047271728516,0.05565237998962402,0,27.1
2069,<shift>,START,0.0,0.0,0.30760979652404785,1,58.57
2070,u,S_u,0.05007576942443848,0.18532037734985352,0.07605290412902832,0,58.57
2071,y,u_y,0.19402217864990234,0.27007508277893066,0.09543347358703613,0,58.57
2072,a,y_a,0.026850461959838867,0.122283935546875,0.15622472763061523,0,58.57
2073,s,a_s,0.10208916664123535,0.07523870468139648,0.1064448356628418,1,58.57
2074,h,s_h,0.006966114044189453,0.0879521369934082,0.1123805046081543,0,58.57
2075,<space>,h_<space>,0.0019335746765136719,0.11431407928466797,0.14177727699279785,0,58.57
2076,i,<space>_i,0.005999565124511719,0.14777684211730957,0.13667964935302734,0,58.57
2077,s,i_s,0.10645270347595215,0.10045313835144043,0.12223219871520996,1,58.57
2078,<space>,s_<space>,0.07999777793884277,0.11622428894042969,0.16793298721313477,0,58.57
2079,r,<space>_r,0.1318802833557129,0.13788819313049316,0.15729331970214844,0,58.57
2080,e,r_e,0.06604814529418945,0.09609293937683105,0.17341375350952148,0,58.57
2081,t,e_t,0.09256601333618164,0.15376639366149902,0.07561421394348145,0,58.57
2082,a,t_a,0.14415383338928223,0.21976804733276367,0.17995691299438477,0,58.57
2083,r,a_r,0.2804577350616455,0.13630390167236328,0.09395599365234375,1,58.57
2084,d,r_d,0.10347199440002441,0.19742798805236816,0.15261387825012207,0,58.57
2085,e,d_e,0.1915431022644043,0.08807110786437988,0.12604117393493652,1,58.57
2086,d,e_d,0.046422719955444336,0.17246389389038086,0.1375865936279297,0,58.57
2087,<backspace>,d_<backspace>,0.5078742504119873,0.645460844039917,0.5855815410614014,0,58.57
2088,<backspace>,<backspace>_<backspace>,0.11674118041992188,0.7023227214813232,0.08355832099914551,0,58.57
2089,<backspace>,<backspace>_<backspace>,0.07648491859436035,0.16004323959350586,0.07582736015319824,0,58.57
2090,<backspace>,<backspace>_<backspace>,0.0786135196685791,0.15444087982177734,0.07808876037597656,0,58.57
2091,<backspace>,<backspace>_<backspace>,0.0875844955444336,0.16567325592041016,0.10165572166442871,0,58.57
2092,a,<backspace>_a,0.5186209678649902,0.620276689529419,0.0996556282043457,0,58.57
2093,<space>,a_<space>,0.024098634719848633,0.12375426292419434,0.09941482543945312,0,58.57
2094,g,<space>_g,0.026204347610473633,0.12561917304992676,0.09471797943115234,0,58.57
2095,e,r_e,0.1618800163269043,0.030102252960205078,0.01820206642150879,1,58.57
2096,r,g_r,0.13177776336669922,0.22649574279785156,0.07209563255310059,0,58.57
2097,e,e_e,0.09816837310791016,0.14016175270080566,0.1513819694519043,0,58.57
2098,a,e_a,0.17505121231079102,0.07688283920288086,0.11111974716186523,1,58.57
2099,t,a_t,0.20022201538085938,0.02517080307006836,0.0939474105834961,1,58.57
2100,<space>,t_<space>,0.010033369064331055,0.10398077964782715,0.17762041091918945,0,58.57
2101,h,<space>_h,0.16576290130615234,0.1557295322418213,0.09794449806213379,1,58.57
2102,u,h_u,0.08154487609863281,0.1794893741607666,0.0772557258605957,0,58.57
2103,m,u_m,0.14963698387145996,0.22689270973205566,0.0986032485961914,0,58.57
2104,a,m_a,0.20991992950439453,0.06028294563293457,0.06887269020080566,1,58.57
2105,n,a_n,0.09454154968261719,0.16341423988342285,0.10345220565795898,0,58.57
2106,<space>,n_<space>,0.18588471412658691,0.09134316444396973,0.11405611038208008,1,58.57
2107,b,<space>_b,0.06255102157592773,0.1766071319580078,0.07183670997619629,0,58.57
2108,e,b_e,0.04631328582763672,0.11814999580383301,0.1118462085723877,0,58.57
2109,i,e_i,0.006018638610839844,0.11786484718322754,0.09020066261291504,0,58.57
2110,n,i_n,0.09741330146789551,0.18761396408081055,0.10249185562133789,0,58.57
2111,g,n_g,0.13876914978027344,0.04135584831237793,0.09104061126708984,1,58.57
2112,<space>,g_<space>,0.013288736343383789,0.10432934761047363,0.1361236572265625,0,58.57
2113,w,<space>_w,0.10785651206970215,0.09456777572631836,0.10949254035949707,1,58.57
2114,i,w_i,0.03787636756896973,0.07943224906921387,0.08607149124145508,0,58.57
2115,t,i_t,0.02904510498046875,0.11511659622192383,0.10606670379638672,0,58.57
2116,h,t_h,0.10557317733764648,0.07652807235717773,0.08035755157470703,1,58.57
2117,<space>,h_<space>,0.04781508445739746,0.07735371589660645,0.13161993026733398,0,58.57
2118,g,<space>_g,0.06436586380004883,0.06736969947814941,0.10799646377563477,0,58.57
2119,o,g_o,0.007780313491821289,0.11577677726745605,0.05819344520568848,0,58.57
2120,o,o_o,0.06843805313110352,0.126631498336792,0.07180213928222656,0,58.57
2121,d,o_d,0.015439987182617188,0.08724212646484375,0.06626176834106445,0,58.57
2122,<space>,d_<space>,0.06153535842895508,0.04609537124633789,0.13405156135559082,1,58.57
2123,m,<space>_m,0.06772208213806152,0.08788847923278809,0.07060742378234863,0,58.57
2124,o,m_o,0.07909584045410156,0.1497032642364502,0.09093260765075684,0,58.57
2125,r,o_r,0.10993647575378418,0.030840635299682617,0.08117532730102539,1,58.57
2126,a,r_a,0.07992792129516602,0.1611032485961914,0.12073969841003418,0,58.57
2127,l,a_l,0.18456220626831055,0.10463428497314453,0.09047365188598633,1,58.57
2128,s,l_s,0.001001119613647461,0.09147477149963379,0.08674454689025879,0,58.57
2129,v,START,0.0,0.0,0.0009570121765136719,1,102.98
2130,e,v_e,0.0019998550415039062,0.002956867218017578,0.06689143180847168,0,102.98
2131,r,e_r,0.07947111129760742,0.1463625431060791,0.08997392654418945,0,102.98
2132,y,r_y,0.1376354694366455,0.058164358139038086,0.03672289848327637,1,102.98
2133,<space>,y_<space>,0.1269669532775879,0.16368985176086426,0.06428909301757812,0,102.98
2134,v,<space>_v,0.11036992073059082,0.17465901374816895,0.041948556900024414,0,102.98
2135,e,v_e,0.021999835968017578,0.06394839286804199,0.07120847702026367,0,102.98
2136,r,e_r,0.07280349731445312,0.1440119743347168,0.08150124549865723,0,102.98
2137,y,r_y,0.1301286220550537,0.057325124740600586,0.0343165397644043,1,102.98
2138,<space>,y_<space>,0.13355302810668945,0.16786956787109375,0.0647885799407959,0,102.98
2139,n,<space>_n,0.11595368385314941,0.1807422637939453,0.05484724044799805,0,102.98
2140,i,n_i,0.10288357734680176,0.1577308177947998,0.05402779579162598,0,102.98
2141,c,i_c,0.13631868362426758,0.03343510627746582,0.0946052074432373,1,102.98
2142,e,c_e,0.07028698921203613,0.16489219665527344,0.0912010669708252,0,102.98
2143,<space>,e_<space>,0.1208488941192627,0.05056190490722656,0.051644086837768555,1,102.98
2144,i,<space>_i,0.1114816665649414,0.16312575340270996,0.05814719200134277,0,102.98
2145,c,i_c,0.15558433532714844,0.04410266876220703,0.09032058715820312,1,102.98
2146,e,c_e,0.07067537307739258,0.1609959602355957,0.07865619659423828,0,102.98
2147,<space>,e_<space>,0.12716960906982422,0.05649423599243164,0.06061291694641113,1,102.98
2148,c,<space>_c,0.04996371269226074,0.11057662963867188,0.10404801368713379,0,102.98
2149,r,c_r,0.07733368873596191,0.1813817024230957,0.062077999114990234,0,102.98
2150,e,r_e,0.06635165214538574,0.12842965126037598,0.07428526878356934,0,102.98
2151,a,e_a,0.08801817893981934,0.16230344772338867,0.08314895629882812,0,102.98
2152,m,a_m,0.11734628677368164,0.029328107833862305,0.06093764305114746,1,102.98
